full_address,n,newest_created,oldest_created,newest_close,row_n,cum_houses,cumsum_wo,cumpct_wo
1215 N MILTON AVE,8,2019-05-24T13:16:00Z,2016-01-08T14:16:00Z,2019-06-04T00:00:00Z,174,0.013470620113029342,1912,0.0654368732673945
123 S CALVERTON ROAD,8,2019-04-11T15:18:00Z,2016-05-18T08:35:00Z,2019-04-13T00:00:00Z,175,0.013548037470000775,1920,0.06571066771621205
1310  MYRTLE AVE,8,2019-03-21T16:23:00Z,2017-07-24T09:37:00Z,2019-03-22T00:00:00Z,176,0.013625454826972206,1928,0.06598446216502961
1319  MYRTLE AVE,8,2019-03-13T15:50:00Z,2016-10-26T22:00:00Z,2019-03-14T00:00:00Z,177,0.01370287218394364,1936,0.06625825661384716
1324  WASHINGTON BLVD,8,2018-06-01T10:01:00Z,2016-09-07T22:00:00Z,2018-06-04T00:00:00Z,178,0.013780289540915073,1944,0.0665320510626647
1325 W NORTH AVE,8,2019-07-15T15:40:00Z,2018-02-17T22:00:00Z,NA,179,0.013857706897886506,1952,0.06680584551148225
1326 N CAREY ST,8,2018-06-08T14:53:00Z,2016-04-05T13:51:00Z,2018-06-08T00:00:00Z,180,0.013935124254857939,1960,0.06707963996029981
1347  GLYNDON AVE,8,2018-10-11T17:01:00Z,2016-03-20T22:00:00Z,2018-10-24T00:00:00Z,181,0.014012541611829372,1968,0.06735343440911735
1355 W NORTH AVE,8,2019-06-10T11:04:00Z,2017-04-05T16:26:00Z,2019-06-06T00:00:00Z,182,0.014089958968800805,1976,0.0676272288579349
1380 N CALHOUN ST,8,2018-04-25T07:32:00Z,2017-03-10T13:58:00Z,2018-05-07T00:00:00Z,183,0.014167376325772238,1984,0.06790102330675246
140  WILLARD ST,8,2018-12-05T09:31:00Z,2017-02-14T22:00:00Z,2018-12-06T00:00:00Z,184,0.014244793682743671,1992,0.06817481775557001
1412  DRUID HILL AVE,8,2019-02-06T14:22:00Z,2016-04-21T11:30:00Z,2019-02-07T00:00:00Z,185,0.014322211039715104,2000,0.06844861220438755
1426 N GAY ST,8,2017-11-07T11:34:00Z,2016-08-26T15:13:00Z,2017-11-09T00:00:00Z,186,0.014399628396686537,2008,0.0687224066532051
1502  TRACTION ST,8,2019-01-17T08:39:00Z,2016-02-16T10:39:00Z,2019-01-22T00:00:00Z,187,0.01447704575365797,2016,0.06899620110202266
1507  HAZEL ST,8,2018-10-09T08:26:00Z,2017-11-04T22:00:00Z,2018-10-24T00:00:00Z,188,0.014554463110629403,2024,0.06926999555084021
1516  CLIFTVIEW AVE,8,2017-10-06T13:49:00Z,2016-06-10T14:30:00Z,2017-10-10T00:00:00Z,189,0.014631880467600836,2032,0.06954378999965775
1537  RAMSAY ST,8,2019-01-23T08:37:00Z,2016-11-16T15:13:00Z,2019-02-22T00:00:00Z,190,0.01470929782457227,2040,0.0698175844484753
1601 E 33RD ST,8,2018-06-19T08:38:00Z,2016-08-25T13:52:00Z,2018-06-20T00:00:00Z,191,0.014786715181543703,2048,0.07009137889729286
1604 N SMALLWOOD ST,8,2019-06-03T12:14:00Z,2018-03-08T22:07:00Z,2019-06-17T00:00:00Z,192,0.014864132538515136,2056,0.07036517334611041
1629 W PRATT ST,8,2018-03-16T09:48:00Z,2016-07-20T15:45:00Z,2018-04-03T00:00:00Z,193,0.014941549895486569,2064,0.07063896779492795
1630  MCKEAN AVE,8,2019-04-12T10:26:00Z,2016-04-14T08:49:00Z,2019-04-17T00:00:00Z,194,0.015018967252458002,2072,0.07091276224374551
1700 N DALLAS ST,8,2019-06-07T09:46:00Z,2016-04-22T15:35:00Z,2019-06-21T00:00:00Z,195,0.015096384609429435,2080,0.07118655669256306
1707 N BRUCE ST,8,2019-02-27T16:31:00Z,2016-10-19T11:55:00Z,2019-02-28T00:00:00Z,196,0.015173801966400866,2088,0.07146035114138061
1711 N CALHOUN ST,8,2019-06-04T13:14:00Z,2016-06-16T22:00:00Z,2019-06-11T00:00:00Z,197,0.0152512193233723,2096,0.07173414559019815
1731 N MILTON AVE,8,2019-05-29T15:11:00Z,2017-05-02T11:35:00Z,2019-06-12T00:00:00Z,198,0.015328636680343732,2104,0.07200794003901571
1801  MCHENRY ST,8,2019-05-17T08:53:00Z,2017-05-15T11:18:00Z,2019-05-31T00:00:00Z,199,0.015406054037315165,2112,0.07228173448783326
1803 E 29TH ST,8,2018-03-13T10:30:00Z,2017-10-17T12:34:00Z,2018-03-16T00:00:00Z,200,0.015483471394286599,2120,0.0725555289366508
1805 E NORTH AVE,8,2018-05-29T15:52:00Z,2017-02-07T22:00:00Z,2018-05-30T00:00:00Z,201,0.015560888751258032,2128,0.07282932338546835
1807 E NORTH AVE,8,2018-12-17T14:05:00Z,2016-07-07T22:00:00Z,2018-12-18T00:00:00Z,202,0.015638306108229465,2136,0.07310311783428591
1814 N MILTON AVE,8,2019-03-11T15:06:00Z,2017-12-18T16:09:00Z,2019-03-12T00:00:00Z,203,0.0157157234652009,2144,0.07337691228310346
1815  FREDERICK AVE,8,2019-07-05T08:52:00Z,2016-12-06T15:22:00Z,2019-07-09T00:00:00Z,204,0.01579314082217233,2152,0.073650706731921
1816 N MILTON AVE,8,2018-07-05T14:13:00Z,2016-06-28T16:13:00Z,2018-07-06T00:00:00Z,205,0.015870558179143766,2160,0.07392450118073857
1817 E NORTH AVE,8,2018-12-19T14:49:00Z,2016-06-06T22:00:00Z,2018-12-20T00:00:00Z,206,0.015947975536115197,2168,0.07419829562955611
1821 W NORTH AVE,8,2018-11-05T11:38:00Z,2016-05-31T12:47:00Z,2018-11-07T00:00:00Z,207,0.01602539289308663,2176,0.07447209007837366
1822 W FAIRMOUNT AVE,8,2018-10-18T16:29:00Z,2016-07-22T13:14:00Z,2018-10-30T00:00:00Z,208,0.016102810250058063,2184,0.0747458845271912
1833  HOPE ST,8,2018-08-24T14:56:00Z,2016-10-27T10:06:00Z,2018-08-27T00:00:00Z,209,0.016180227607029495,2192,0.07501967897600877
1835 N WOLFE ST,8,2018-07-30T15:48:00Z,2016-04-12T22:00:00Z,2018-08-02T00:00:00Z,210,0.01625764496400093,2200,0.07529347342482631
1836 N CHESTER ST,8,2019-02-14T12:19:00Z,2016-07-26T15:16:00Z,2019-02-15T00:00:00Z,211,0.01633506232097236,2208,0.07556726787364386
1840  DIVISION ST,8,2019-06-06T15:44:00Z,2017-02-13T16:10:00Z,2019-06-19T00:00:00Z,212,0.016412479677943796,2216,0.0758410623224614
1902  WILHELM ST,8,2019-05-15T08:25:00Z,2016-04-04T13:12:00Z,2019-06-08T00:00:00Z,213,0.016489897034915227,2224,0.07611485677127897
1907 N PULASKI ST,8,2019-06-10T11:11:00Z,2016-06-20T12:14:00Z,2019-06-07T00:00:00Z,214,0.01656731439188666,2232,0.07638865122009651
1910 N PULASKI ST,8,2017-08-08T09:27:00Z,2016-02-02T15:32:00Z,2017-08-10T00:00:00Z,215,0.016644731748858093,2240,0.07666244566891406
1913  WILKENS AVE,8,2019-07-11T14:02:00Z,2017-03-31T16:22:00Z,NA,216,0.016722149105829528,2248,0.07693624011773162
1920 E LAFAYETTE AVE,8,2019-05-23T14:19:00Z,2018-01-30T22:00:00Z,2019-05-31T00:00:00Z,217,0.01679956646280096,2256,0.07721003456654917
1922  CHRISTIAN ST,8,2019-05-22T08:41:00Z,2018-12-27T15:56:00Z,2019-05-31T00:00:00Z,218,0.016876983819772394,2264,0.07748382901536671
1965 N COLLINGTON AVE,8,2018-07-30T15:21:00Z,2016-05-25T22:00:00Z,2018-07-31T00:00:00Z,219,0.016954401176743825,2272,0.07775762346418426
2005  MCHENRY ST,8,2019-05-03T06:32:00Z,2016-11-09T13:39:00Z,2019-06-08T00:00:00Z,220,0.01703181853371526,2280,0.07803141791300182
2007  GREENMOUNT AVE,8,2019-05-16T08:50:00Z,2016-06-16T10:13:00Z,2019-05-29T00:00:00Z,221,0.01710923589068669,2288,0.07830521236181937
202  WASHBURN AVE,8,2019-03-07T14:00:00Z,2016-03-08T15:25:00Z,2019-03-26T00:00:00Z,222,0.017186653247658126,2296,0.07857900681063691
2065  KENNEDY AVE,8,2019-01-23T14:41:00Z,2017-07-19T16:01:00Z,2019-01-25T00:00:00Z,223,0.017264070604629558,2304,0.07885280125945446
2102  WILHELM ST,8,2018-10-10T15:59:00Z,2016-08-10T14:30:00Z,2018-10-22T00:00:00Z,224,0.017341487961600992,2312,0.07912659570827202
2104 N FULTON AVE,8,2018-04-05T15:42:00Z,2016-12-07T16:50:00Z,2018-04-06T00:00:00Z,225,0.017418905318572424,2320,0.07940039015708956
2127  CHRISTIAN ST,8,2019-07-11T15:52:00Z,2016-08-09T17:27:00Z,NA,226,0.01749632267554386,2328,0.07967418460590711
217 S BENTALOU ST,8,2019-04-22T15:17:00Z,2017-10-24T09:41:00Z,2019-04-25T00:00:00Z,227,0.01757374003251529,2336,0.07994797905472467
2208  BOOTH ST,8,2019-05-01T16:06:00Z,2017-08-30T15:20:00Z,2019-05-06T00:00:00Z,228,0.01765115738948672,2344,0.08022177350354222
2213  CHRISTIAN ST,8,2019-06-03T15:12:00Z,2017-02-16T16:29:00Z,2019-07-15T00:00:00Z,229,0.017728574746458156,2352,0.08049556795235976
2220  DRUID HILL AVE,8,2019-07-02T15:21:00Z,2016-06-26T13:35:00Z,2019-07-06T00:00:00Z,230,0.017805992103429587,2360,0.08076936240117731
2221  MCHENRY ST,8,2019-05-03T09:24:00Z,2016-12-20T15:44:00Z,2019-06-14T00:00:00Z,231,0.017883409460401022,2368,0.08104315684999487
2226  BOOTH ST,8,2019-02-26T08:41:00Z,2017-03-21T14:43:00Z,2019-02-27T00:00:00Z,232,0.017960826817372454,2376,0.08131695129881242
223 N CARROLLTON AVE,8,2019-06-25T09:40:00Z,2016-06-27T10:47:00Z,2019-07-11T00:00:00Z,233,0.01803824417434389,2384,0.08159074574762996
2314  GARRETT AVE,8,2019-05-23T08:35:00Z,2016-03-08T12:55:00Z,2019-06-03T00:00:00Z,234,0.01811566153131532,2392,0.08186454019644751
2330  HOLLINS ST,8,2019-06-12T11:17:00Z,2017-08-10T14:57:00Z,2019-06-11T00:00:00Z,235,0.018193078888286755,2400,0.08213833464526507
2400  BRENTWOOD AVE,8,2017-10-13T14:38:00Z,2016-01-19T14:39:00Z,2017-10-16T00:00:00Z,236,0.018270496245258186,2408,0.08241212909408262
2400 E CHASE ST,8,2019-05-29T11:15:00Z,2017-03-23T17:58:00Z,2019-06-10T00:00:00Z,237,0.01834791360222962,2416,0.08268592354290016
2406  VONDERHORST LANE,8,2018-12-06T15:55:00Z,2016-03-22T15:17:00Z,2018-12-11T00:00:00Z,238,0.018425330959201052,2424,0.08295971799171772
2444  WOODBROOK AVE,8,2019-05-01T16:05:00Z,2017-09-07T14:54:00Z,2019-05-10T00:00:00Z,239,0.018502748316172487,2432,0.08323351244053527
2510 E CHASE ST,8,2019-05-06T12:15:00Z,2016-04-16T22:00:00Z,2019-05-08T00:00:00Z,240,0.018580165673143918,2440,0.08350730688935282
2516  HOLLINS ST,8,2018-05-17T11:45:00Z,2016-04-19T15:44:00Z,2018-05-18T00:00:00Z,241,0.018657583030115353,2448,0.08378110133817036
2523 E BIDDLE ST,8,2019-04-04T11:00:00Z,2016-05-16T22:08:00Z,2019-04-08T00:00:00Z,242,0.018735000387086784,2456,0.08405489578698792
2624 E MADISON ST,8,2019-06-24T12:15:00Z,2017-12-20T14:28:00Z,2019-07-11T00:00:00Z,243,0.01881241774405822,2464,0.08432869023580547
2628  EDMONDSON AVE,8,2019-03-19T15:52:00Z,2016-06-22T12:04:00Z,2019-04-10T00:00:00Z,244,0.01888983510102965,2472,0.08460248468462302
2725 E MADISON ST,8,2019-05-15T10:00:00Z,2017-02-06T14:42:00Z,2019-05-21T00:00:00Z,245,0.018967252458001085,2480,0.08487627913344056
2748  FENWICK AVE,8,2018-12-19T14:21:00Z,2016-10-11T22:00:00Z,2018-12-20T00:00:00Z,246,0.019044669814972517,2488,0.08515007358225812
275  MCCURLEY ST,8,2019-06-21T07:42:00Z,2016-07-26T22:00:00Z,2019-07-02T00:00:00Z,247,0.01912208717194395,2496,0.08542386803107567
2828  RIGGS AVE,8,2019-04-22T15:49:00Z,2018-02-06T16:09:00Z,2019-04-23T00:00:00Z,248,0.019199504528915383,2504,0.08569766247989322
2855  BOOKERT DR,8,2019-05-29T14:34:00Z,2018-03-22T22:00:00Z,2019-06-19T00:00:00Z,249,0.019276921885886814,2512,0.08597145692871078
2916  PARKWOOD AVE,8,2018-12-20T14:32:00Z,2018-01-06T22:00:00Z,2018-12-21T00:00:00Z,250,0.01935433924285825,2520,0.08624525137752832
2919  WESTWOOD AVE,8,2018-01-22T11:01:00Z,2016-12-29T16:19:00Z,2018-01-29T00:00:00Z,251,0.01943175659982968,2528,0.08651904582634587
299 S PULASKI ST,8,2019-06-07T09:07:00Z,2018-03-03T22:09:00Z,2019-06-24T00:00:00Z,252,0.019509173956801115,2536,0.08679284027516342
300 S AUGUSTA AVE,8,2019-05-30T15:33:00Z,2016-02-02T22:00:00Z,2019-06-05T00:00:00Z,253,0.019586591313772547,2544,0.08706663472398098
3008  MAYFIELD AVE,8,2019-03-18T15:00:00Z,2017-03-14T22:00:00Z,2019-03-19T00:00:00Z,254,0.01966400867074398,2552,0.08734042917279852
3023  MCELDERRY ST,8,2019-06-18T11:30:00Z,2017-10-24T22:00:00Z,2019-07-05T00:00:00Z,255,0.019741426027715413,2560,0.08761422362161607
3029  WEAVER AVE,8,2019-02-11T09:53:00Z,2016-11-23T10:17:00Z,2019-02-14T00:00:00Z,256,0.019818843384686848,2568,0.08788801807043362
3108  BAKER ST,8,2018-04-17T15:31:00Z,2016-04-04T10:01:00Z,2018-04-18T00:00:00Z,257,0.01989626074165828,2576,0.08816181251925118
314 S SMALLWOOD ST,8,2019-03-27T09:26:00Z,2017-11-04T22:00:00Z,2019-04-10T00:00:00Z,258,0.019973678098629714,2584,0.08843560696806872
3163  RAVENWOOD AVE,8,2018-05-03T12:58:00Z,2017-02-21T22:00:00Z,2018-05-04T00:00:00Z,259,0.020051095455601145,2592,0.08870940141688627
321  LONEYS LANE,8,2019-03-18T10:30:00Z,2016-08-28T22:00:00Z,2019-03-19T00:00:00Z,260,0.02012851281257258,2600,0.08898319586570383
3229  ESTHER PL,8,2017-12-18T15:45:00Z,2016-08-15T13:35:00Z,2017-12-22T00:00:00Z,261,0.02020593016954401,2608,0.08925699031452138
327 N GAY ST,8,2018-04-16T11:02:00Z,2016-08-31T14:58:00Z,2018-04-19T00:00:00Z,262,0.020283347526515446,2616,0.08953078476333892
331  FURROW ST,8,2019-06-25T15:42:00Z,2018-01-30T16:17:00Z,2019-07-10T00:00:00Z,263,0.020360764883486877,2624,0.08980457921215647
3334  WOODLAND AVE,8,2018-10-29T13:15:00Z,2016-09-07T12:10:00Z,2018-10-30T00:00:00Z,264,0.020438182240458312,2632,0.09007837366097403
3403  RAVENWOOD AVE,8,2018-12-10T13:53:00Z,2016-04-12T09:26:00Z,2018-12-13T00:00:00Z,265,0.020515599597429744,2640,0.09035216810979158
3445  HARWELL AVE,8,2019-06-27T14:44:00Z,2018-03-24T22:00:00Z,2019-07-12T00:00:00Z,266,0.02059301695440118,2648,0.09062596255860912
351  WHITRIDGE AVE,8,2018-12-19T13:59:00Z,2016-06-28T22:00:00Z,2018-12-20T00:00:00Z,267,0.02067043431137261,2656,0.09089975700742667
3519 E FAYETTE ST,8,2019-07-05T14:49:00Z,2018-04-14T22:00:00Z,NA,268,0.02074785166834404,2664,0.09117355145624423
3704 W GARRISON AVE,8,2019-01-28T14:23:00Z,2016-11-25T12:23:00Z,2019-01-29T00:00:00Z,269,0.020825269025315476,2672,0.09144734590506177
3711  HAYWARD AVE,8,2018-04-27T15:33:00Z,2016-06-03T13:49:00Z,2018-05-01T00:00:00Z,270,0.020902686382286907,2680,0.09172114035387932
3912  BELLE AVE,8,2018-05-10T09:51:00Z,2017-01-03T16:07:00Z,2018-05-16T00:00:00Z,271,0.020980103739258342,2688,0.09199493480269688
4 N BENTALOU ST,8,2018-12-07T15:36:00Z,2016-05-04T14:28:00Z,2018-12-27T00:00:00Z,272,0.021057521096229773,2696,0.09226872925151443
4001  MAINE AVE,8,2018-04-09T15:38:00Z,2016-03-18T15:21:00Z,2018-04-24T00:00:00Z,273,0.021134938453201208,2704,0.09254252370033197
4239  SHELDON AVE,8,2018-09-13T13:45:00Z,2017-01-16T22:00:00Z,2018-09-17T00:00:00Z,274,0.02121235581017264,2712,0.09281631814914952
4301  REISTERSTOWN ROAD,8,2019-05-02T11:07:00Z,2016-03-28T12:22:00Z,2019-05-31T00:00:00Z,275,0.021289773167144074,2720,0.09309011259796708
433 N EAST AVE,8,2019-07-05T09:53:00Z,2018-08-06T10:00:00Z,NA,276,0.021367190524115506,2728,0.09336390704678463
44 S FULTON AVE,8,2019-06-27T15:25:00Z,2016-04-12T09:28:00Z,2019-07-10T00:00:00Z,277,0.02144460788108694,2736,0.09363770149560217
4425  GARRISON BLVD,8,2019-05-18T10:49:00Z,2017-10-16T22:00:00Z,2019-05-23T00:00:00Z,278,0.021522025238058372,2744,0.09391149594441972
452  FURROW ST,8,2019-04-02T07:59:00Z,2017-04-11T10:13:00Z,2019-04-11T00:00:00Z,279,0.021599442595029807,2752,0.09418529039323728
4833  PARK HEIGHTS AVE,8,2018-10-25T16:29:00Z,2016-11-25T11:26:00Z,2018-10-30T00:00:00Z,280,0.021676859952001238,2760,0.09445908484205483
501 N BELNORD AVE,8,2019-05-22T11:45:00Z,2017-11-20T13:07:00Z,2019-06-03T00:00:00Z,281,0.021754277308972673,2768,0.09473287929087237
502-504 E NORTH AVE,8,2019-05-07T17:08:00Z,2016-07-08T13:07:00Z,2019-05-09T00:00:00Z,282,0.021831694665944104,2776,0.09500667373968993
502 S SMALLWOOD ST,8,2018-10-30T14:15:00Z,2016-08-22T22:00:00Z,2018-11-03T00:00:00Z,283,0.02190911202291554,2784,0.09528046818850748
504  LAURENS ST,8,2019-06-14T15:34:00Z,2018-03-22T22:00:00Z,2019-06-27T00:00:00Z,284,0.02198652937988697,2792,0.09555426263732503
507  BAKER ST,8,2018-08-31T19:43:00Z,2016-02-17T16:14:00Z,2018-08-31T00:00:00Z,285,0.022063946736858405,2800,0.09582805708614257
508  GOLD ST,8,2019-04-02T08:53:00Z,2016-10-28T14:57:00Z,2019-04-18T00:00:00Z,286,0.022141364093829836,2808,0.09610185153496013
512 S SMALLWOOD ST,8,2019-04-25T08:29:00Z,2016-08-12T15:14:00Z,2019-04-30T00:00:00Z,287,0.02221878145080127,2816,0.09637564598377768
515  MOSHER ST,8,2018-09-18T09:44:00Z,2016-01-15T12:11:00Z,2018-09-21T00:00:00Z,288,0.022296198807772703,2824,0.09664944043259523
5202  SAINT CHARLES AVE,8,2018-12-07T16:06:00Z,2016-05-20T08:46:00Z,2018-12-10T00:00:00Z,289,0.022373616164744134,2832,0.09692323488141277
522  BRUNSWICK ST,8,2018-08-23T16:11:00Z,2016-01-04T22:00:00Z,2018-08-25T00:00:00Z,290,0.02245103352171557,2840,0.09719702933023033
527 W LAFAYETTE AVE,8,2018-09-04T12:30:00Z,2016-04-28T15:36:00Z,2018-09-05T00:00:00Z,291,0.022528450878687,2848,0.09747082377904788
5412  DENMORE AVE,8,2019-02-21T08:45:00Z,2016-06-27T22:00:00Z,2019-02-25T00:00:00Z,292,0.022605868235658435,2856,0.09774461822786543
6 S MONROE ST,8,2018-12-13T16:21:00Z,2016-05-09T14:49:00Z,2018-12-14T00:00:00Z,293,0.022683285592629866,2864,0.09801841267668299
602 N GLOVER ST,8,2019-06-07T13:07:00Z,2017-05-27T22:00:00Z,2019-06-25T00:00:00Z,294,0.0227607029496013,2872,0.09829220712550053
607 E BIDDLE ST,8,2018-11-29T12:00:00Z,2016-11-08T14:58:00Z,2018-12-03T00:00:00Z,295,0.022838120306572732,2880,0.09856600157431808
616 N GLOVER ST,8,2018-10-29T13:44:00Z,2016-10-13T17:27:00Z,2018-10-31T00:00:00Z,296,0.022915537663544167,2888,0.09883979602313563
619 N ELLWOOD AVE,8,2018-10-23T10:00:00Z,2016-02-02T12:38:00Z,2018-10-26T00:00:00Z,297,0.0229929550205156,2896,0.09911359047195319
626 N ARLINGTON AVE,8,2018-09-11T14:20:00Z,2016-01-06T14:45:00Z,2018-09-12T00:00:00Z,298,0.023070372377487033,2904,0.09938738492077073
704  MOUNT HOLLY ST,8,2019-01-14T13:43:00Z,2017-06-28T22:00:00Z,2019-02-13T00:00:00Z,299,0.023147789734458465,2912,0.09966117936958828
725 E 20TH ST,8,2019-01-02T16:10:00Z,2017-05-03T08:48:00Z,2019-01-07T00:00:00Z,300,0.0232252070914299,2920,0.09993497381840583
731 N LAKEWOOD AVE,8,2018-12-04T11:00:00Z,2016-03-03T14:25:00Z,2018-12-05T00:00:00Z,301,0.02330262444840133,2928,0.10020876826722339
760 N GRANTLEY ST,8,2018-03-29T08:41:00Z,2016-06-30T15:22:00Z,2018-04-26T00:00:00Z,302,0.023380041805372766,2936,0.10048256271604093
805 N PORT ST,8,2019-05-21T10:15:00Z,2017-04-22T22:00:00Z,2019-05-31T00:00:00Z,303,0.023457459162344197,2944,0.10075635716485848
813 N BELNORD AVE,8,2019-04-08T11:45:00Z,2017-06-16T22:00:00Z,2019-04-11T00:00:00Z,304,0.023534876519315632,2952,0.10103015161367604
818 N MILTON AVE,8,2019-03-21T10:30:00Z,2017-10-12T13:30:00Z,2019-03-25T00:00:00Z,305,0.023612293876287063,2960,0.10130394606249359
821 N PORT ST,8,2019-06-25T12:15:00Z,2017-01-06T13:57:00Z,2019-06-27T00:00:00Z,306,0.023689711233258498,2968,0.10157774051131113
823 E PATAPSCO AVE,8,2019-04-04T14:38:00Z,2017-12-19T14:14:00Z,2019-04-15T00:00:00Z,307,0.02376712859022993,2976,0.10185153496012868
929 N BENTALOU ST,8,2019-06-18T10:33:00Z,2016-07-13T16:21:00Z,2019-06-25T00:00:00Z,308,0.023844545947201364,2984,0.10212532940894624
107 S ADDISON ST,7,2019-04-27T10:30:00Z,2016-08-10T13:43:00Z,2019-05-14T00:00:00Z,309,0.023921963304172796,2991,0.10236489955166159
1102 N MILTON AVE,7,2018-03-22T15:07:00Z,2016-06-03T14:17:00Z,2018-03-26T00:00:00Z,310,0.023999380661144227,2998,0.10260446969437695
1116  RIGGS AVE,7,2019-07-02T13:15:00Z,2018-02-27T14:50:00Z,2019-07-08T00:00:00Z,311,0.02407679801811566,3005,0.1028440398370923
1116  WASHINGTON BLVD,7,2016-11-22T11:30:00Z,2016-02-24T09:32:00Z,2016-11-28T00:00:00Z,312,0.024154215375087093,3012,0.10308360997980766
1118 N MILTON AVE,7,2018-04-17T11:45:00Z,2016-06-06T07:52:00Z,2018-04-18T00:00:00Z,313,0.024231632732058528,3019,0.10332318012252302
1130 E NORTH AVE,7,2019-06-19T14:19:00Z,2018-01-17T22:00:00Z,2019-06-28T00:00:00Z,314,0.02430905008902996,3026,0.10356275026523837
1141 N FULTON AVE,7,2019-02-21T12:16:00Z,2016-02-05T13:46:00Z,2019-02-25T00:00:00Z,315,0.024386467446001394,3033,0.10380232040795373
120 S CALHOUN ST,7,2019-05-21T16:04:00Z,2017-03-07T22:00:00Z,2019-05-28T00:00:00Z,316,0.024463884802972825,3040,0.10404189055066909
1209  ENSOR ST,7,2019-03-27T14:15:00Z,2016-12-20T16:14:00Z,2019-03-28T00:00:00Z,317,0.02454130215994426,3047,0.10428146069338444
1216  MOSHER ST,7,2019-06-13T14:42:00Z,2017-04-26T22:00:00Z,2019-06-20T00:00:00Z,318,0.02461871951691569,3054,0.1045210308360998
1226 N PATTERSON PARK AVE,7,2019-03-22T08:35:00Z,2016-06-01T22:00:00Z,2019-03-26T00:00:00Z,319,0.024696136873887126,3061,0.10476060097881515
123 S FULTON AVE,7,2018-08-23T14:22:00Z,2016-06-23T22:00:00Z,2018-08-25T00:00:00Z,320,0.024773554230858558,3068,0.10500017112153051
1324 N CAREY ST,7,2018-06-08T14:53:00Z,2016-04-05T13:43:00Z,2018-06-08T00:00:00Z,321,0.024850971587829992,3075,0.10523974126424587
1403  HOLBROOK ST,7,2018-06-05T12:45:00Z,2016-06-24T19:57:00Z,2018-06-06T00:00:00Z,322,0.024928388944801424,3082,0.10547931140696122
1403  MCHENRY ST,7,2018-07-02T11:30:00Z,2016-05-11T14:29:00Z,2018-07-11T00:00:00Z,323,0.02500580630177286,3089,0.10571888154967658
1416  ARGYLE AVE,7,2019-04-25T10:14:00Z,2017-03-05T22:00:00Z,2019-04-29T00:00:00Z,324,0.02508322365874429,3096,0.10595845169239193
1500  CLIFTVIEW AVE,7,2018-10-17T13:15:00Z,2017-03-15T16:11:00Z,2018-10-18T00:00:00Z,325,0.025160641015715725,3103,0.10619802183510729
1500  RUTLAND AVE,7,2018-02-23T17:02:00Z,2016-03-08T16:05:00Z,2018-02-27T00:00:00Z,326,0.025238058372687156,3110,0.10643759197782265
154  PALORMO AVE,7,2019-06-18T13:18:00Z,2018-05-28T22:00:00Z,2019-06-18T13:23:00Z,327,0.02531547572965859,3117,0.106677162120538
1604  DIVISION ST,7,2017-01-31T15:24:00Z,2016-06-22T22:07:00Z,2017-02-07T00:00:00Z,328,0.025392893086630022,3124,0.10691673226325336
1605 E LAFAYETTE AVE,7,2018-09-25T11:45:00Z,2018-04-14T22:00:00Z,2018-09-26T00:00:00Z,329,0.025470310443601457,3131,0.10715630240596873
1607  DIVISION ST,7,2019-01-04T15:04:00Z,2017-01-31T15:25:00Z,2019-01-16T00:00:00Z,330,0.02554772780057289,3138,0.10739587254868407
1608 W LAFAYETTE AVE,7,2019-07-09T08:18:00Z,2017-03-10T14:05:00Z,2019-07-11T00:00:00Z,331,0.02562514515754432,3145,0.10763544269139944
1608 W PRATT ST,7,2018-04-13T10:02:00Z,2016-01-13T08:34:00Z,2018-05-03T00:00:00Z,332,0.025702562514515755,3152,0.10787501283411478
1609  MCKEAN AVE,7,2018-10-24T12:37:00Z,2017-01-26T22:00:00Z,2018-10-25T00:00:00Z,333,0.025779979871487186,3159,0.10811458297683015
1617  LAURENS ST,7,2018-09-12T13:11:00Z,2016-07-08T11:31:00Z,2018-09-13T00:00:00Z,334,0.02585739722845862,3166,0.10835415311954551
1619  POPLAR GROVE ST,7,2019-07-15T13:19:00Z,2016-05-27T15:54:00Z,NA,335,0.025934814585430052,3173,0.10859372326226086
1627 N PAYSON ST,7,2018-03-26T09:24:00Z,2016-05-19T14:30:00Z,2018-03-27T00:00:00Z,336,0.026012231942401487,3180,0.10883329340497622
1628  COLE ST,7,2019-05-16T17:09:00Z,2016-10-14T10:18:00Z,2019-05-28T00:00:00Z,337,0.02608964929937292,3187,0.10907286354769156
1707 N CAREY ST,7,2019-05-01T14:46:00Z,2016-03-20T22:00:00Z,2019-05-22T00:00:00Z,338,0.026167066656344353,3194,0.10931243369040693
1710 E LAFAYETTE AVE,7,2018-07-30T15:47:00Z,2016-06-12T22:00:00Z,2018-08-01T00:00:00Z,339,0.026244484013315784,3201,0.10955200383312229
1720  RAMSAY ST,7,2019-04-08T09:32:00Z,2016-10-31T14:39:00Z,2019-04-24T00:00:00Z,340,0.02632190137028722,3208,0.10979157397583764
1722 W BALTIMORE ST,7,2019-03-25T14:43:00Z,2017-05-22T15:56:00Z,2019-04-05T00:00:00Z,341,0.02639931872725865,3215,0.110031144118553
1724 N CAREY ST,7,2018-04-24T09:15:00Z,2016-02-04T15:58:00Z,2018-04-25T00:00:00Z,342,0.026476736084230085,3222,0.11027071426126835
1800  LETITIA AVE,7,2017-04-21T16:22:00Z,2016-06-14T09:25:00Z,2017-04-26T00:00:00Z,343,0.026554153441201517,3229,0.11051028440398371
